immo_id,zip_code,type_of_property,subtype_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,bedroom_nr,swimming_pool,furnished,open_fire,terrace,garden,plot_surface
20282789,9450,0,apartment,365000,good,,114,0,2,0,0,0,25,0,0
20267881,1050,0,ground floor,400000,good,2,135,installed,2,0,0,0,0,0,0
20276338,1180,0,apartment,415000,good,2,88,hyper equipped,3,0,0,1,3,300,0
20244492,1040,0,apartment,695000,good,3,167,hyper equipped,3,0,0,0,6,0,0
20221931,1150,0,apartment,1450000,as new,2,330,hyper equipped,3,0,0,0,40,0,0
20282555,8300,0,apartment,2125000,good,3,117,hyper equipped,3,0,0,0,1,0,0
20217744,1180,0,apartment,3990000,as new,,446,usa hyper equipped,4,0,0,1,100,1000,0
20300991,1420,0,ground floor,480000,as new,2,128,hyper equipped,3,0,0,0,21,120,0
20299031,1200,0,apartment,170000,good,2,42,not installed,1,0,0,0,0,0,0
20298181,1060,0,flat studio,185000,as new,2,48,semi equipped,1,0,0,0,0,0,0
20298149,3920,0,duplex,316500,,2,114,installed,2,0,0,0,15,23,0
20316394,1000,0,flat studio,185000,as new,,41,hyper equipped,0,0,0,0,3,0,0
20316399,1030,0,flat studio,185000,as new,,41,hyper equipped,0,0,0,0,3,0,0
20311756,2500,0,apartment,237000,as new,3,73,hyper equipped,1,0,0,0,0,0,0
20313046,1200,0,apartment,265000,to be done up,3,63,hyper equipped,1,0,0,0,0,0,0
20314559,8300,0,apartment,399000,good,,48,hyper equipped,1,1,0,0,0,0,0
20311389,1410,0,apartment,485000,good,3,76,hyper equipped,1,1,0,0,10,0,0
20313659,8300,0,apartment,699000,as new,2,101,hyper equipped,3,0,0,0,1,0,0
20291589,2640,0,apartment,220000,good,3,96,installed,2,0,0,0,1,0,0
20291733,1060,0,apartment,625000,as new,,150,hyper equipped,1,0,0,0,25,0,0
20307966,6060,0,apartment,135000,to be done up,4,75,installed,2,0,0,0,4,0,0
20304634,8620,0,apartment,199000,,,47,installed,1,0,0,0,0,0,0
20306126,8400,0,apartment,249000,just renovated,2,88,0,3,0,0,0,1,0,0
20307731,1082,0,apartment,269000,good,4,84,installed,1,0,0,0,1,0,0
20306714,1030,0,apartment,318000,to be done up,2,108,installed,2,0,0,1,7,0,0
20304621,8400,0,apartment,930000,,2,301,installed,8,0,0,0,0,0,0
20261211,2100,0,apartment,174900,to be done up,2,70,installed,2,0,0,0,3,0,0
20275379,3600,0,apartment,235000,just renovated,,78,installed,2,0,0,0,4,0,0
20275412,1600,0,apartment,259000,good,,98,installed,2,0,0,0,4,0,0
20275511,8450,0,apartment,319000,good,,87,installed,2,0,0,0,7,0,0
20275313,8300,0,duplex,599000,good,2,88,installed,2,0,1,0,4,0,0
20294792,9000,0,apartment,197000,,2,80,semi equipped,2,0,0,0,2,0,0
20270991,1300,0,apartment,169000,good,2,63,installed,1,0,0,0,0,0,0
20270324,8300,0,apartment,649000,good,2,71,0,2,0,0,0,3,0,0
20288992,2050,0,apartment,149000,good,4,47,installed,1,0,0,0,0,0,0
20287189,4020,0,apartment,155000,good,2,92,semi equipped,2,0,0,0,35,0,0
20285828,8800,0,apartment,159000,to be done up,,123,installed,3,0,0,0,0,0,0
20287601,8660,0,service flat,199000,as new,,56,installed,1,0,0,0,1,0,0
20285824,8830,0,apartment,479000,good,,154,installed,3,0,0,0,0,0,0
20291715,1070,0,apartment,245000,as new,,64,semi equipped,1,0,0,0,0,0,0
20306739,2140,0,apartment,340000,,2,124,installed,2,0,0,0,16,0,0
20303484,4500,0,apartment,139500,good,2,55,installed,1,0,0,0,9,0,0
20302505,1190,0,apartment,235000,to be done up,2,85,semi equipped,1,0,0,0,4,0,0
11361102,1070,0,apartment,135000,to renovate,2,60,not installed,1,0,0,0,0,0,0
20241279,2020,0,ground floor,219000,to renovate,2,87,0,2,0,0,0,21,84,0
20241277,2020,0,apartment,219000,to renovate,2,87,0,2,0,0,0,21,84,0
11388139,2880,0,apartment,224000,good,2,84,installed,2,0,0,0,1,53,0
11363312,2861,0,ground floor,274750,good,3,75,installed,1,0,0,0,4,37,0
20188985,2100,0,apartment,284000,to be done up,2,89,semi equipped,3,0,0,0,3,97,0
20201049,2500,0,ground floor,285000,just renovated,2,114,installed,2,0,0,0,31,31,0
20083285,1020,0,apartment,299000,good,2,106,installed,2,0,0,0,10,0,0
11355855,1140,0,apartment,425000,as new,2,115,usa hyper equipped,3,0,0,0,6,0,0
20265224,2660,0,apartment,199000,good,2,82,installed,2,0,0,0,2,0,0
20280147,1800,0,apartment,325000,good,,90,installed,2,0,0,0,0,0,0
20280762,8620,0,apartment,685000,as new,4,100,installed,2,0,0,0,19,0,0
20310305,9051,0,apartment,369000,as new,2,85,hyper equipped,2,0,0,0,5,0,0
20310309,9051,0,apartment,398000,as new,2,94,hyper equipped,2,0,0,0,3,0,0
20309987,8400,0,apartment,225000,good,2,83,installed,2,0,0,0,0,0,0
20279375,8800,0,apartment,219000,good,2,72,installed,1,0,0,0,18,0,0
20276535,1200,0,apartment,220000,to be done up,2,58,semi equipped,1,0,0,0,0,0,0
20148078,1083,0,apartment,325000,as new,2,93,hyper equipped,2,0,0,0,8,0,0
20286062,1081,0,apartment,295000,as new,2,98,hyper equipped,2,0,0,0,5,0,0
20287839,1050,0,apartment,445000,just renovated,2,85,semi equipped,2,0,0,0,1,0,0
20303850,2500,0,ground floor,312000,,2,87,installed,2,0,0,0,12,36,0
20301396,5537,0,apartment,179000,as new,2,92,installed,1,0,0,0,1,0,0
20300910,4340,0,apartment,229000,as new,2,60,installed,1,0,0,0,27,0,0
20316079,2000,0,apartment,169000,good,2,40,installed,1,0,0,0,0,0,0
20315256,8370,0,apartment,215000,good,2,77,hyper equipped,2,0,0,0,6,0,0
20292039,9991,0,apartment,180000,good,,85,0,1,0,0,0,0,0,0
20308615,9000,0,apartment,229500,,,96,0,2,0,0,0,1,0,0
20309401,1050,0,apartment,339000,good,2,87,installed,1,0,0,0,0,0,0
20309403,8370,0,apartment,340000,to be done up,2,73,installed,2,0,0,0,3,0,0
20142697,1000,0,apartment,285000,good,2,79,installed,1,0,0,0,0,0,0
20267376,8400,0,apartment,295000,as new,,78,installed,2,0,0,0,6,0,0
20267354,3000,0,apartment,415000,good,,114,installed,3,0,0,0,2,0,0
20220247,6700,0,apartment,190000,good,2,55,hyper equipped,1,0,0,0,0,0,0
20220246,6700,0,apartment,205000,good,2,60,hyper equipped,1,0,0,0,0,0,0
20282628,2040,0,apartment,299999,good,,85,installed,2,0,0,0,0,0,0
20232667,1040,0,penthouse,750000,good,2,229,usa hyper equipped,2,0,0,0,20,0,0
20268382,1050,0,apartment,850000,good,3,227,not installed,3,0,0,0,25,0,0
20282650,8300,0,duplex,1650000,good,2,173,hyper equipped,4,0,0,0,40,0,0
20297569,4020,0,apartment,170000,good,2,72,installed,3,0,0,0,35,0,0
20297009,2850,0,apartment,259000,,,91,0,2,0,0,0,85,0,0
20299770,9770,0,apartment,335000,good,2,110,installed,2,0,0,0,0,0,0
20297760,1030,0,apartment,349000,good,2,131,installed,4,0,0,0,2,0,0
20297759,1200,0,apartment,349000,good,2,131,installed,4,0,0,0,2,0,0
20310572,9150,0,apartment,230000,good,2,82,semi equipped,2,0,0,0,8,0,0
20310905,1140,0,apartment,348000,good,2,110,installed,3,0,0,0,9,0,0
20262851,1180,0,apartment,545000,as new,,123,0,2,0,0,0,25,0,0
20167051,1160,0,apartment,725000,to be done up,2,165,installed,3,0,0,0,13,0,0
20313976,1050,0,triplex,2150000,just renovated,2,311,installed,3,0,0,0,65,0,0
20150285,4000,0,apartment,290000,as new,4,100,installed,2,0,0,0,0,2800,0
20279556,8400,0,apartment,695000,good,,100,0,3,0,0,0,0,0,0
20291797,6700,0,apartment,160000,good,4,55,installed,1,0,0,0,0,0,0
20291885,1400,0,apartment,230000,to be done up,2,150,installed,3,0,0,0,0,0,0
20291734,1180,0,triplex,345000,as new,2,83,hyper equipped,2,0,0,0,0,0,0
20291724,1050,0,apartment,495000,good,2,126,hyper equipped,2,0,0,0,1,0,0
20306336,9600,0,apartment,179000,good,2,107,installed,2,0,0,0,0,0,0
20308854,3000,0,flat studio,180000,just renovated,,29,installed,1,0,0,0,0,0,0
20303792,9000,0,apartment,455000,just renovated,,70,installed,2,0,0,0,6,0,0
20308256,9000,0,apartment,999000,as new,2,180,installed,4,0,0,0,0,52,0
20257881,2140,0,apartment,209000,good,2,88,installed,2,0,0,0,8,0,0
20185840,1200,0,penthouse,449000,to be done up,3,110,semi equipped,2,0,0,0,100,0,0
20258373,1050,0,flat studio,165000,as new,2,17,not installed,1,0,1,0,0,0,0
20275032,8400,0,apartment,215000,good,,50,installed,1,0,1,0,6,0,0
20189681,1000,0,apartment,495000,good,2,109,installed,2,0,0,0,1,0,0
20275554,9050,0,apartment,649000,as new,,129,hyper equipped,3,0,0,0,1,280,0
20269454,1150,0,penthouse,790000,as new,2,180,hyper equipped,3,0,0,0,30,0,0
20189683,1000,0,apartment,925000,good,2,207,installed,3,0,0,0,1,0,0
20310754,1080,0,loft,192000,good,2,99,semi equipped,1,0,0,0,0,0,0
20294655,6940,0,ground floor,99000,to be done up,2,87,semi equipped,2,0,0,0,0,0,0
20296258,3640,0,ground floor,263000,,,106,installed,2,0,0,0,24,42,0
20296265,3640,0,ground floor,284000,,,116,installed,2,0,0,0,14,15,0
20296853,2018,0,apartment,349000,good,2,112,installed,2,0,0,0,0,0,0
20313263,9810,0,penthouse,547000,as new,2,146,hyper equipped,3,0,0,0,14,0,0
20285817,8800,0,flat studio,135000,good,,44,installed,1,0,0,0,0,0,0
20290247,2000,0,apartment,209000,good,2,54,installed,1,0,0,0,0,0,0
20285820,8800,0,apartment,229000,good,,90,installed,2,0,0,0,0,0,0
20287600,8670,0,apartment,249000,to renovate,,106,semi equipped,3,0,0,0,0,0,0
20289876,2900,0,apartment,300000,good,,90,installed,2,0,0,0,1,0,0
20287622,8650,0,apartment,519150,good,,254,installed,6,0,0,0,0,0,0
20306052,1770,0,apartment,286000,,4,86,hyper equipped,2,0,0,0,10,0,0
20306053,1770,0,apartment,314000,,4,96,hyper equipped,2,0,0,0,10,0,0
20306102,1770,0,apartment,317000,,4,96,hyper equipped,2,0,0,0,10,0,0
20306083,1770,0,apartment,329000,,4,96,hyper equipped,2,0,0,0,10,0,0
20306078,1770,0,apartment,344000,,4,103,hyper equipped,2,0,0,0,13,0,0
20306062,1770,0,apartment,344000,,4,103,hyper equipped,2,0,0,0,13,0,0
20306063,1770,0,apartment,353000,,4,91,hyper equipped,2,0,0,0,9,0,0
20303195,9300,0,apartment,199000,,,104,0,2,0,0,0,1,0,0
20302770,2223,0,apartment,220000,,,72,hyper equipped,1,0,0,0,1,0,0
20303487,1853,0,apartment,260000,good,2,85,not installed,2,0,0,0,30,0,0
20304460,9000,0,apartment,275000,as new,,43,hyper equipped,1,0,0,0,2,0,0
20303846,2500,0,apartment,339000,,2,96,installed,2,0,0,0,7,0,0
20303456,2000,0,apartment,350000,good,2,116,hyper equipped,2,0,0,0,4,0,0
20243428,1140,0,apartment,389000,as new,2,86,hyper equipped,2,0,1,0,8,0,0
20102470,1190,0,duplex,537900,good,,185,usa installed,4,0,0,0,20,75,0
20280146,1800,0,duplex,265000,good,,125,installed,2,0,0,0,0,0,0
20293622,9890,0,ground floor,273700,as new,4,76,hyper equipped,1,0,0,0,10,0,0
20293616,9890,0,ground floor,273700,as new,4,76,hyper equipped,1,0,0,0,11,0,0
20293613,9890,0,ground floor,352510,as new,4,111,hyper equipped,2,0,0,0,10,0,0
20293618,9890,0,apartment,382150,as new,4,126,hyper equipped,3,0,0,0,11,0,0
20293614,9890,0,apartment,382500,as new,4,111,hyper equipped,3,0,0,0,10,0,0
20293615,9890,0,apartment,382500,as new,4,112,hyper equipped,3,0,0,0,10,0,0
20278649,9000,0,service flat,445000,good,,81,0,2,0,0,0,8,25,0
20278568,8300,0,apartment,985000,good,,70,0,2,0,1,0,1,0,0
20278335,8300,0,apartment,1250000,just renovated,2,75,hyper equipped,2,0,0,0,1,0,0
20276782,8300,0,apartment,2975000,as new,,131,0,3,0,0,0,1,0,0
20276762,8300,0,apartment,3850000,good,,187,0,4,0,1,0,1,0,0
20276773,8300,0,apartment,4645000,as new,,123,0,3,0,0,0,1,0,0
20283828,8670,0,apartment,199000,to be done up,,38,installed,1,0,0,0,1,0,0
20285971,1080,0,apartment,230000,good,2,92,installed,2,0,0,0,3,0,0
20287524,2100,0,apartment,249000,good,3,100,semi equipped,3,0,0,0,0,0,0
20275626,1000,0,duplex,349000,good,2,95,0,2,0,0,0,0,0,0
20286938,1880,0,duplex,690000,good,,165,semi equipped,3,0,0,0,47,0,0
20287388,1180,0,triplex,950000,as new,3,193,installed,4,0,0,0,1,150,0
20302916,9000,0,apartment,345000,as new,4,88,hyper equipped,2,0,0,0,13,0,0
20302932,9000,0,ground floor,355000,as new,4,101,hyper equipped,3,0,0,0,13,0,0
20302921,9000,0,apartment,450000,as new,4,113,hyper equipped,3,0,0,0,27,0,0
20300529,7700,0,apartment,179000,,,84,semi equipped,1,0,0,0,10,0,0
20257814,6700,0,apartment,209000,good,2,65,installed,2,0,0,0,0,413,0
20272902,9890,0,apartment,185000,good,2,55,0,2,0,0,0,25,0,0
20272655,8400,0,apartment,225000,good,,61,0,1,0,0,0,11,0,0
11427787,8400,0,apartment,234000,good,,70,installed,2,0,0,0,2,0,0
20272725,3500,0,apartment,299000,good,,92,0,2,0,0,0,22,0,0
20315487,3140,0,apartment,385000,good,2,156,installed,3,0,0,0,1,0,0
20315527,1180,0,apartment,1195000,good,2,316,hyper equipped,4,0,0,0,19,0,0
20267403,2940,0,apartment,215000,good,,94,installed,2,0,0,0,1,0,0
20270127,8450,0,penthouse,319000,good,2,101,installed,2,0,0,0,5,0,0
20267586,3000,0,apartment,425000,good,,112,installed,2,0,0,0,1,0,0
20228856,5000,0,kot,117800,as new,2,28,hyper equipped,0,0,0,0,0,0,0
20279667,1932,0,flat studio,145000,as new,4,41,hyper equipped,0,0,0,0,4,0,0
20284077,4400,0,apartment,230000,to restore,2,220,not installed,2,0,0,0,16,0,0
20271140,1020,0,ground floor,235000,as new,2,71,installed,1,0,0,0,15,100,0
20255317,1070,0,apartment,245000,as new,2,70,hyper equipped,2,0,0,0,3,0,0
20209202,1070,0,apartment,245000,good,2,87,hyper equipped,2,0,0,0,3,100,0
20195418,1190,0,apartment,259000,good,2,69,not installed,1,0,0,1,3,0,0
20284176,1000,0,apartment,277500,as new,,60,hyper equipped,1,0,0,0,0,0,0
20233538,1080,0,apartment,300000,good,2,85,hyper equipped,2,0,0,0,25,0,0
20236024,1030,0,triplex,545000,as new,2,141,hyper equipped,3,0,1,0,25,0,0
20282297,8300,0,apartment,3495000,good,2,200,hyper equipped,3,0,0,0,1,0,0
20282554,8300,0,apartment,3950000,good,2,100,hyper equipped,2,0,0,0,1,0,0
20297765,4020,0,apartment,120000,good,2,53,installed,1,0,0,0,35,0,0
20297570,4020,0,apartment,140000,good,2,55,installed,2,0,0,0,35,0,0
20298244,4020,0,apartment,150000,,3,84,installed,2,0,0,0,0,0,0
20297130,2050,0,apartment,220000,good,,74,0,2,0,0,0,0,0,0
20297987,5100,0,apartment,260000,,3,99,not installed,3,0,0,0,0,0,0
20296833,2930,0,apartment,275000,good,3,90,installed,2,0,0,0,1,0,0
20296902,8370,0,apartment,335000,,,100,0,1,0,1,0,1,0,0
20298763,2000,0,apartment,699000,as new,,190,semi equipped,2,0,0,0,0,80,0
20298764,2018,0,apartment,699000,as new,,190,semi equipped,2,0,0,0,0,80,0
20314693,2800,0,service flat,275000,,,83,0,1,0,0,0,6,0,0
20314696,2230,0,apartment,301160,,,93,0,1,0,0,0,22,0,0
20314694,2800,0,service flat,305000,,,83,0,1,0,0,0,7,0,0
20314691,2800,0,service flat,310000,,,83,0,1,0,0,0,7,0,0
20314699,2230,0,apartment,335310,,,113,0,2,0,0,0,11,0,0
20314698,2230,0,apartment,349065,,,117,0,2,0,0,0,11,0,0
20314697,2230,0,apartment,499630,,,93,0,3,0,0,0,50,0,0
20212870,1070,0,ground floor,310000,good,2,120,semi equipped,3,0,0,0,27,35,0
20291720,1050,0,apartment,1450000,just renovated,2,300,installed,3,0,0,0,0,0,0
20306104,9300,0,apartment,260250,,4,110,installed,3,0,0,0,8,0,0
20306565,1200,0,apartment,380000,as new,2,90,installed,2,0,0,0,7,0,0
20308483,9800,0,service flat,419000,good,2,107,usa installed,2,0,0,0,13,0,0
20308957,1090,0,apartment,499000,good,2,149,installed,2,0,0,0,10,0,0
20308648,2018,0,apartment,585000,as new,3,134,0,3,0,0,0,12,0,0
20184485,1180,0,apartment,675000,good,2,147,installed,4,0,0,1,11,0,0
20234144,1060,0,apartment,765000,good,,254,hyper equipped,3,0,0,0,27,0,0
20236870,1140,0,apartment,250000,good,2,62,installed,1,0,0,0,5,0,0
20275413,1702,0,apartment,279000,good,,102,semi equipped,2,0,0,0,0,0,0
20276748,8430,0,apartment,650000,just renovated,,100,installed,2,0,1,0,1,0,0
20297118,1180,0,apartment,1160000,as new,2,162,hyper equipped,3,0,0,0,28,0,0
20295849,1370,0,apartment,200000,,3,80,installed,2,0,0,0,0,0,0
20294830,1180,0,apartment,245000,good,2,70,semi equipped,2,0,0,0,5,0,0
20295061,1050,0,apartment,249000,good,2,97,hyper equipped,1,0,0,0,0,0,0
20295071,1300,0,apartment,299000,to renovate,2,155,not installed,3,0,0,0,44,0,0
20310772,9000,0,apartment,387500,good,2,83,installed,2,0,0,0,1,0,0
20286808,8780,0,apartment,159000,good,,110,installed,3,0,0,0,0,0,0
20289607,1080,0,apartment,175000,good,2,71,installed,1,0,0,0,1,0,0
20289747,1050,0,apartment,295000,good,3,62,hyper equipped,1,0,0,0,0,0,0
20302804,2861,0,apartment,189000,,,65,installed,1,0,0,0,0,0,0
20305017,9120,0,apartment,210000,to be done up,2,93,semi equipped,2,0,0,0,6,0,0
20302554,8500,0,apartment,565000,,,140,0,2,0,0,0,0,0,0
20180608,2660,0,apartment,175000,good,,90,installed,3,0,0,0,5,0,0
20151618,2100,0,apartment,179000,good,2,72,installed,2,0,1,0,5,0,0
20078303,2140,0,apartment,179000,good,2,72,installed,2,0,1,0,5,0,0
20242596,2140,0,apartment,194900,good,2,75,installed,2,0,0,0,3,0,0
20242595,2600,0,apartment,194900,good,2,75,installed,2,0,0,0,3,0,0
20214720,2020,0,apartment,199000,as new,2,104,installed,2,0,0,0,2,0,0
20214007,1050,0,flat studio,219000,as new,2,31,0,0,0,0,0,35,35,0
20218830,1400,0,apartment,219000,to be done up,2,100,installed,3,0,0,0,11,0,0
20233362,2900,0,apartment,225000,good,,95,installed,2,0,0,0,3,0,0
20233363,2900,0,penthouse,225000,good,,95,installed,2,0,0,0,3,0,0
20237612,2600,0,apartment,240000,good,,90,installed,3,0,0,0,17,0,0
20048409,1300,0,apartment,245000,to renovate,4,85,installed,2,0,0,0,16,0,0
20047478,1301,0,apartment,245000,to renovate,4,85,installed,2,0,0,0,16,0,0
20053999,1150,0,apartment,249000,good,,77,not installed,1,0,0,0,0,7,0
20204444,2660,0,apartment,259000,as new,,95,0,2,0,0,0,9,0,0
11368520,4000,0,apartment,268000,good,2,90,hyper equipped,2,0,0,0,18,45,0
11402961,4000,0,apartment,275000,just renovated,2,98,hyper equipped,2,0,0,0,3,0,0
20165955,2018,0,apartment,289000,good,2,80,installed,2,0,0,0,0,0,0
20227281,2600,0,apartment,289000,just renovated,,86,installed,2,0,0,0,11,0,0
20245601,2100,0,apartment,295000,good,,126,installed,3,0,0,0,0,200,0
20071269,2660,0,apartment,296000,as new,2,100,0,2,0,0,0,9,0,0
20279794,1150,0,apartment,398000,good,2,90,hyper equipped,2,0,0,0,4,0,0
20221373,2600,0,apartment,419000,good,,145,installed,3,0,0,0,20,0,0
20050372,1820,0,apartment,429000,good,2,123,installed,3,0,0,0,18,0,0
20133689,1000,0,apartment,550000,good,2,167,hyper equipped,2,1,0,0,12,60,0
20194759,3920,0,apartment,569000,as new,2,143,hyper equipped,3,0,0,0,30,0,0
20046743,8301,0,apartment,645000,good,2,91,installed,2,0,0,0,11,0,0
11040240,8300,0,apartment,985000,just renovated,2,70,hyper equipped,2,0,1,0,50,0,0
11028615,8300,0,apartment,1195000,just renovated,2,105,hyper equipped,3,0,1,0,4,0,0
20265644,9308,0,apartment,239000,good,2,92,installed,2,0,0,0,1,0,0
20265781,2100,0,apartment,365000,just renovated,2,120,hyper equipped,2,0,0,0,5,0,0
20044380,1150,0,apartment,655000,good,2,170,hyper equipped,3,0,0,0,22,0,0
20280155,8500,0,apartment,117500,to renovate,,85,0,1,0,0,0,0,0,0
20268445,1200,0,ground floor,547000,as new,2,152,hyper equipped,2,0,0,0,13,33,0
20294476,1160,0,apartment,495000,as new,2,94,hyper equipped,2,0,0,0,24,0,0
20294458,1160,0,apartment,495000,as new,,94,hyper equipped,2,0,0,0,24,0,0
20296383,8670,0,apartment,985000,,4,135,hyper equipped,3,0,0,0,113,0,0
20278431,2940,0,apartment,175000,to renovate,,78,semi equipped,2,0,0,0,0,0,0
20276760,8300,0,apartment,815000,good,,80,0,2,0,0,0,1,0,0
20278338,8300,0,apartment,985000,good,2,67,hyper equipped,2,0,0,0,1,0,0
20278567,8300,0,apartment,1050000,good,,79,0,3,0,0,0,1,0,0
20278339,8300,0,apartment,1050000,good,2,79,hyper equipped,3,0,1,0,1,0,0
20276757,8300,0,apartment,1950000,as new,,128,0,2,0,0,0,1,0,0
20276770,8300,0,apartment,2375000,as new,,105,0,2,0,0,0,1,0,0
20286370,1050,0,apartment,390000,good,2,85,hyper equipped,2,0,0,0,2,0,0
20285498,8420,0,apartment,529000,good,,171,installed,4,0,0,0,0,0,0
20285243,9820,0,service flat,539000,as new,,108,0,1,0,0,0,25,0,0
20301880,2930,0,apartment,285000,as new,2,77,hyper equipped,2,0,0,0,8,0,0
20302584,1180,0,apartment,370000,good,3,125,installed,2,0,0,0,15,0,0
20301998,1050,0,apartment,425000,just renovated,2,93,installed,2,0,0,0,25,0,0
20301074,2000,0,apartment,925000,as new,2,249,installed,2,0,0,0,80,0,0
20316411,2060,0,apartment,180000,just renovated,2,72,hyper equipped,1,0,0,0,8,0,0
20316879,2275,0,apartment,299000,as new,2,115,0,3,0,0,0,23,0,0
20314973,2000,0,apartment,824000,as new,2,148,hyper equipped,2,0,0,0,30,0,0
20272721,9090,0,apartment,278000,good,,96,installed,2,0,0,0,8,0,0
20273373,1081,0,apartment,295000,as new,2,104,installed,2,0,0,0,6,0,0
20238322,1180,0,ground floor,398000,as new,2,80,hyper equipped,2,0,0,0,40,0,0
20273311,9000,0,apartment,445000,just renovated,2,105,hyper equipped,2,0,0,0,0,0,0
20272608,8300,0,apartment,2150000,just renovated,4,154,hyper equipped,3,0,0,0,1,0,0
20293239,9050,0,apartment,279000,good,3,95,installed,2,0,0,0,0,1,0
20309639,5170,0,apartment,220000,as new,3,75,installed,2,0,0,0,10,38,0
20308694,9000,0,apartment,227500,,,89,0,2,0,0,0,1,0,0
20308614,9030,0,apartment,227500,,,89,0,2,0,0,0,1,0,0
20309590,8300,0,apartment,640000,as new,2,79,hyper equipped,2,0,0,0,1,0,0
20250291,2570,0,apartment,215000,good,,90,0,1,0,0,0,36,215,0
20252058,1800,0,apartment,269000,good,,71,installed,1,0,0,0,9,0,0
20217507,1932,0,apartment,245000,as new,2,68,hyper equipped,1,1,0,0,12,0,0
20269510,8430,0,apartment,299000,good,,60,installed,1,0,1,0,1,0,0
20266263,1190,0,apartment,340000,good,2,97,hyper equipped,2,0,0,0,1,0,0
20269011,3000,0,apartment,415000,good,2,101,0,2,0,1,0,7,0,0
20267583,3020,0,penthouse,975000,as new,,173,0,3,0,0,0,220,0,0
20284596,1080,0,apartment,145000,good,,55,semi equipped,1,0,0,0,13,0,0
20235820,1210,0,apartment,149000,to renovate,2,48,semi equipped,1,0,0,0,0,0,0
20284400,4460,0,apartment,219000,good,3,75,semi equipped,2,0,0,0,30,0,0
20129098,1080,0,apartment,220000,as new,2,100,hyper equipped,2,0,0,0,8,0,0
20285659,1090,0,apartment,220000,to be done up,,94,not installed,3,0,0,0,1,0,0
20283652,1000,0,apartment,225000,good,2,61,installed,1,0,1,0,2,0,0
20282670,9300,0,apartment,249000,just renovated,2,82,0,3,0,0,0,1,0,0
20283733,6700,0,duplex,250000,good,,100,semi equipped,2,0,0,0,0,0,0
20284641,9300,0,apartment,289000,good,,111,0,3,0,0,0,1,0,0
20281714,8400,0,duplex,298000,as new,2,92,installed,2,0,0,0,38,0,0
20284458,1500,0,apartment,299000,good,2,99,installed,2,0,0,0,1,0,0
20262929,1140,0,apartment,345000,as new,3,89,hyper equipped,2,0,0,0,3,0,0
20199209,1000,0,apartment,365000,good,2,84,hyper equipped,2,0,0,0,1,0,0
20234145,1200,0,apartment,420000,good,,110,semi equipped,3,0,0,0,9,0,0
20242958,8830,0,apartment,479000,good,,154,installed,3,0,0,0,0,0,0
20128154,9600,0,ground floor,495000,as new,2,175,hyper equipped,2,0,0,0,137,110,0
20264602,1000,0,apartment,499000,good,,200,0,3,0,0,0,25,0,0
20260335,1060,0,apartment,595000,just renovated,3,155,hyper equipped,3,0,0,0,1,0,0
20301160,1420,0,apartment,395000,as new,2,95,hyper equipped,2,0,0,0,15,0,0
20297495,4100,0,apartment,190000,to be done up,2,91,installed,2,0,0,0,0,0,0
20297594,6747,0,apartment,248000,,3,89,0,2,0,0,0,0,0,0
20299315,1030,0,apartment,335000,good,2,88,installed,2,0,0,0,1,0,0
20296873,3000,0,apartment,495000,,,140,installed,3,0,0,0,33,0,0
20311635,1400,0,apartment,159000,good,4,75,semi equipped,2,0,0,0,13,10000,0
20264359,9200,0,apartment,199000,good,,85,installed,2,0,0,0,7,0,0
20311736,1410,0,apartment,345000,good,3,98,installed,3,0,0,0,14,0,0
20278927,9000,0,apartment,360000,to be done up,,80,0,2,0,0,0,1,0,0
20279357,3210,0,penthouse,748000,good,,116,installed,3,0,0,0,98,0,0
20290766,8370,0,apartment,130000,to be done up,,41,0,1,0,0,0,0,0,0
20290229,2018,0,apartment,499900,good,2,185,hyper equipped,4,0,0,0,0,0,0
20306890,4100,0,ground floor,109000,good,2,117,semi equipped,2,0,0,0,80,300,0
20307236,6280,0,apartment,239000,as new,3,85,0,2,0,0,0,4,0,0
20308311,2110,0,apartment,285000,,,97,0,2,0,0,0,20,90,0
20309025,1000,0,apartment,299000,to be done up,2,86,usa hyper equipped,2,0,0,0,0,0,0
20307376,1000,0,flat studio,335000,just renovated,2,58,installed,0,0,0,0,0,0,0
20307225,1050,0,apartment,395000,as new,3,65,hyper equipped,1,0,0,0,0,0,0
20258704,9000,0,apartment,345000,good,,103,installed,2,0,0,0,10,0,0
20275300,2018,0,apartment,195000,to renovate,,70,0,1,0,0,0,0,0,0
20277728,2100,0,apartment,199000,just renovated,2,84,installed,2,0,0,0,0,0,0
20275310,8793,0,apartment,259000,good,,100,0,2,0,0,0,1,0,0
20275860,9700,0,apartment,295000,good,,107,semi equipped,2,0,0,0,0,0,0
20275451,8620,0,apartment,549000,just renovated,,100,installed,3,0,0,0,1,0,0
20277730,2000,0,ground floor,649000,as new,2,160,installed,1,0,0,0,18,93,0
20277729,2000,0,loft,649000,as new,2,160,installed,1,0,0,0,18,93,0
20272142,2000,0,apartment,649000,as new,2,160,installed,1,0,0,0,18,93,0
20275238,8300,0,apartment,845000,just renovated,2,82,hyper equipped,3,0,1,0,1,0,0
20298639,1420,0,apartment,290000,as new,2,68,hyper equipped,1,0,0,0,19,0,0
20298858,1420,0,apartment,395000,as new,2,97,hyper equipped,2,0,0,0,13,0,0
