immo_id,zip_code,type_of_property,subtype_of_property,price,building_condition,facade_number,living_area,equipped_kitchen,bedroom_nr,swimming_pool,furnished,open_fire,terrace,garden,plot_surface
20316946,2600,0,apartment,149000,good,,48,installed,1,0,0,0,9,0,0
20315980,2100,0,apartment,248000,good,,91,installed,3,0,0,0,2,0,0
20315431,2660,0,apartment,229000,as new,2,100,0,3,0,0,0,26,0,0
20315652,1180,0,apartment,470000,good,2,179,hyper equipped,3,0,0,0,10,0,0
20315324,2018,0,apartment,480000,just renovated,2,116,installed,2,0,0,0,7,0,0
20313791,1050,0,apartment,695000,just renovated,2,150,installed,2,0,0,0,1,0,0
20313380,2160,0,apartment,249000,good,,99,installed,3,0,0,0,4,0,0
20310616,2850,0,apartment,249900,as new,2,125,installed,2,0,0,0,13,0,0
20315429,2660,0,apartment,265000,as new,2,90,installed,2,0,0,0,14,0,0
20316537,8500,0,apartment,349000,good,2,110,installed,2,0,0,0,8,0,0
20313783,1070,0,apartment,315000,as new,2,120,hyper equipped,3,0,0,0,8,0,0
20316678,9800,0,apartment,399000,good,,130,installed,3,0,0,0,4,0,0
20311532,9080,0,apartment,349000,good,,120,installed,2,0,0,0,2,0,0
20315035,1180,0,apartment,650000,to be done up,3,166,installed,4,0,0,0,25,0,0
20309124,2600,0,apartment,389000,good,,125,installed,2,0,0,0,19,0,0
20314605,2830,0,penthouse,299000,good,2,125,installed,3,0,0,0,7,0,0
20312550,8790,0,apartment,345000,good,,172,installed,2,0,0,0,25,0,0
20311819,2610,0,apartment,395000,just renovated,2,129,installed,3,0,0,0,12,0,0
20315703,9940,0,apartment,275000,good,2,83,installed,2,0,0,0,17,0,0
20315686,9000,0,apartment,445000,just renovated,2,105,hyper equipped,2,0,0,0,0,0,0
20310934,2940,0,apartment,250000,just renovated,,80,installed,2,0,0,0,14,0,0
20310935,2940,0,apartment,255000,just renovated,,85,installed,2,0,0,0,14,0,0
20314951,1080,0,apartment,275000,as new,,110,0,2,0,0,0,26,0,0
20314950,1081,0,apartment,275000,as new,,110,0,2,0,0,0,26,0,0
20314949,1082,0,apartment,275000,as new,,110,0,2,0,0,0,26,0,0
20313639,1050,0,apartment,295000,to renovate,2,83,installed,2,0,0,0,3,0,0
20311469,9300,0,apartment,549000,good,2,180,installed,4,0,0,0,15,0,0
20313793,1000,0,apartment,695000,just renovated,2,150,installed,2,0,0,0,1,0,0
20308496,1080,0,apartment,165000,good,2,55,0,1,0,0,0,11,0,0
20304816,2600,0,apartment,319000,just renovated,2,100,installed,3,0,0,0,4,0,0
20304633,9000,0,apartment,369000,good,,87,installed,2,0,0,0,7,0,0
20306871,2100,0,penthouse,400000,good,2,152,installed,3,0,0,0,110,0,0
20306870,2100,0,apartment,400000,good,2,152,installed,3,0,0,0,110,0,0
20315651,9100,0,apartment,125000,to renovate,,68,semi equipped,1,0,0,0,10,0,0
20317231,1180,0,flat studio,179000,good,4,37,installed,1,0,0,0,1,18,0
20311522,8434,0,apartment,199500,good,,61,0,1,0,1,0,1,0,0
20315281,8400,0,apartment,255000,good,,90,0,1,0,0,0,0,0,0
20312801,8400,0,apartment,269000,good,,132,installed,3,0,0,0,0,0,0
20314612,3530,0,apartment,295000,good,,140,installed,3,0,0,0,0,0,0
20313532,8430,0,apartment,320000,good,,74,0,2,0,1,0,1,0,0
20312839,9050,0,apartment,399000,good,,142,0,2,0,0,0,60,0,0
20309622,2800,0,ground floor,375000,good,2,94,installed,2,0,0,0,7,0,0
20315428,1030,0,apartment,295000,as new,2,67,semi equipped,1,0,0,0,5,0,0
20316400,1200,0,penthouse,790000,as new,2,180,hyper equipped,3,0,0,0,30,0,0
20313658,1000,0,apartment,375000,good,2,92,not installed,2,0,0,0,1,0,0
20312977,1180,0,duplex,790000,as new,2,188,hyper equipped,3,0,0,0,20,0,0
20305843,2600,0,apartment,235000,as new,3,85,installed,2,0,0,0,5,0,0
20310099,9620,0,apartment,269500,good,,82,installed,1,0,0,0,9,0,0
20310100,9620,0,apartment,319500,good,,90,installed,2,0,0,0,13,0,0
20309681,8300,0,apartment,765000,to renovate,2,99,installed,3,0,0,0,10,0,0
20316893,4000,0,apartment,169000,,4,94,installed,2,0,0,0,8,0,0
20311480,8420,0,apartment,185000,good,,57,installed,1,1,0,0,1,0,0
20314996,8434,0,apartment,219000,good,,63,0,2,0,0,0,4,0,0
20312205,9300,0,apartment,240000,good,,104,0,2,0,0,0,1,0,0
20314962,8800,0,apartment,325000,good,,94,0,3,0,0,0,5,29,0
20313512,8370,0,duplex,449000,good,,141,installed,3,0,0,0,1,0,0
20317050,8400,0,apartment,595000,just renovated,,104,0,2,0,0,0,1,0,0
20308983,1040,0,apartment,175000,to be done up,2,40,hyper equipped,1,0,0,0,0,0,0
20308527,1030,0,apartment,399000,as new,2,100,hyper equipped,3,0,0,0,8,0,0
20306709,2550,0,apartment,695000,good,,240,installed,4,0,0,0,27,0,0
20309857,2600,0,apartment,249000,to renovate,,100,semi equipped,2,0,0,0,10,0,0
20309137,8400,0,apartment,419000,good,,105,0,2,0,0,0,14,0,0
20316635,1000,0,duplex,670000,good,2,152,installed,3,0,0,0,30,70,0
20307431,2940,0,apartment,257000,good,,80,installed,2,0,0,0,50,0,0
20309142,2060,0,apartment,279500,good,2,92,installed,2,0,0,0,30,0,0
20314465,2140,0,apartment,214000,good,,70,semi equipped,2,0,0,0,0,0,0
20312280,1180,0,apartment,310000,to renovate,3,98,installed,2,0,0,0,12,0,0
20305142,2000,0,apartment,449000,good,2,166,semi equipped,3,0,0,0,0,0,0
20295946,3000,0,apartment,265000,to be done up,2,60,semi equipped,2,0,0,0,7,0,0
20295916,3000,0,apartment,295000,good,2,60,semi equipped,2,0,0,0,7,0,0
20295908,3000,0,apartment,299500,to be done up,2,60,semi equipped,2,0,0,0,0,100,0
20305153,1160,0,apartment,510000,as new,2,115,hyper equipped,2,0,0,0,10,0,0
20301576,2170,0,apartment,185000,good,2,70,installed,2,0,0,0,3,0,0
20301066,1083,0,apartment,230000,to be done up,2,95,installed,2,0,0,1,6,0,0
20316855,1050,0,apartment,329000,as new,2,80,hyper equipped,2,0,0,0,2,0,0
20315316,8580,0,apartment,359000,good,2,181,0,3,0,0,0,1,0,0
20316654,9000,0,loft,745000,as new,,152,0,1,0,0,0,30,0,0
20309437,8530,0,apartment,685000,good,2,147,installed,2,0,0,0,1,0,0
20298238,3300,0,apartment,189000,to renovate,4,81,0,2,0,0,0,22,0,0
20299083,2018,0,apartment,495000,to be done up,,177,not installed,3,0,0,0,18,0,0
20299084,2000,0,apartment,695000,good,,180,hyper equipped,2,0,0,0,35,0,0
20313616,9000,0,apartment,310000,good,,81,hyper equipped,2,0,0,0,10,0,0
20313590,9000,0,apartment,355000,good,,91,hyper equipped,2,0,0,0,14,0,0
20313521,9000,0,apartment,355000,good,,101,hyper equipped,3,0,0,0,13,0,0
20314622,9051,0,apartment,355000,good,,91,hyper equipped,2,0,0,0,14,0,0
20314618,9051,0,apartment,355000,good,,101,hyper equipped,3,0,0,0,13,0,0
20314382,9051,0,apartment,355000,good,,91,hyper equipped,2,0,0,0,14,0,0
20314291,9051,0,apartment,355000,good,,101,hyper equipped,3,0,0,0,13,0,0
20313626,9000,0,apartment,365000,good,,101,hyper equipped,3,0,0,0,13,0,0
20314620,9051,0,apartment,365000,good,,101,hyper equipped,3,0,0,0,13,0,0
20314290,9051,0,apartment,365000,good,,101,hyper equipped,3,0,0,0,13,0,0
20313497,9000,0,apartment,370000,good,,100,hyper equipped,2,0,0,0,10,0,0
20314624,9051,0,apartment,370000,good,,100,hyper equipped,2,0,0,0,10,0,0
20314064,9051,0,apartment,370000,good,,100,hyper equipped,2,0,0,0,10,0,0
20313554,9000,0,apartment,380000,good,,99,hyper equipped,2,0,0,0,10,0,0
20315792,9051,0,apartment,380000,good,,99,hyper equipped,2,0,0,0,10,0,0
20314629,9051,0,apartment,380000,good,,99,hyper equipped,2,0,0,0,10,0,0
20313620,9000,0,apartment,390000,good,,96,hyper equipped,2,0,0,0,16,0,0
20314623,9051,0,apartment,390000,good,,96,hyper equipped,2,0,0,0,16,0,0
20302613,3500,0,apartment,249000,good,,65,0,1,0,0,0,15,0,0
20303198,1200,0,apartment,430000,as new,2,107,hyper equipped,2,0,0,0,6,0,0
20305455,9290,0,penthouse,1325000,good,4,320,installed,2,0,0,0,106,0,0
20309333,8400,0,apartment,429000,good,,147,0,3,0,0,0,6,0,0
20309748,9000,0,apartment,445000,good,,101,0,2,0,0,0,10,0,0
20300918,1020,0,apartment,249000,good,2,92,installed,2,0,0,0,8,0,0
20300040,1600,0,apartment,335000,good,,84,installed,2,0,0,0,18,0,0
20314871,1350,0,apartment,179000,to be done up,2,97,installed,2,0,0,0,15,5,0
20314875,1370,0,apartment,179000,to be done up,2,97,installed,2,0,0,0,15,5,0
20312185,8020,0,apartment,195000,good,,69,installed,1,0,0,0,0,0,0
20314855,9940,0,apartment,215000,good,,100,0,3,0,0,0,0,0,0
20314859,9000,0,apartment,232000,just renovated,,71,installed,1,0,0,0,0,0,0
20315149,1020,0,penthouse,239000,good,2,95,not installed,2,0,0,0,0,0,0
20313522,8620,0,apartment,295000,good,,63,installed,1,0,1,0,1,0,0
20316620,8600,0,loft,299000,good,,115,installed,2,0,0,0,1,0,0
20316713,9000,0,apartment,365000,,,124,0,3,0,0,0,7,0,0
20296739,2800,0,apartment,299500,just renovated,2,79,installed,2,0,0,0,7,0,0
20296738,2800,0,apartment,299500,just renovated,2,79,installed,2,0,0,0,7,0,0
20296737,2800,0,apartment,305000,just renovated,2,80,installed,2,0,0,0,7,0,0
20306551,9150,0,apartment,305000,good,,120,0,3,0,0,0,1,0,0
20308016,3000,0,apartment,349000,good,,77,0,1,0,0,0,14,0,0
20316765,7060,0,apartment,249000,,4,101,installed,2,0,0,0,12,0,0
20314964,8800,0,apartment,325000,good,,94,0,3,0,0,0,5,29,0
20311717,9450,0,apartment,225000,as new,2,82,installed,2,0,0,0,63,0,0
20311737,1210,0,apartment,265000,good,3,96,hyper equipped,2,0,0,0,0,0,0
20310345,8730,0,apartment,349000,good,,101,0,3,0,0,0,0,0,0
20313017,1180,0,apartment,799000,as new,2,180,hyper equipped,3,0,0,0,28,90,0
20314259,8300,0,apartment,2975000,just renovated,2,125,hyper equipped,3,1,0,0,37,0,0
20308719,9200,0,apartment,169900,good,2,59,installed,1,0,0,0,0,0,0
20301360,2100,0,apartment,179000,to be done up,2,76,installed,2,0,0,0,0,0,0
20295309,2800,0,apartment,245000,as new,2,78,installed,2,0,0,0,12,0,0
20295694,2140,0,apartment,269900,good,2,90,installed,2,0,0,0,0,33,0
20298088,2600,0,apartment,205000,to be done up,,92,semi equipped,2,0,0,0,16,0,0
20304421,1080,0,apartment,275000,as new,2,100,installed,2,0,0,0,19,0,0
20304291,1070,0,apartment,285000,good,,74,installed,2,0,0,0,1,100,0
20304855,1880,0,apartment,317500,good,2,85,installed,2,0,0,0,6,0,0
20300781,1000,0,apartment,345000,good,2,87,semi equipped,2,0,0,0,3,0,0
20309181,8400,0,apartment,279000,good,,86,0,2,0,0,0,1,0,0
20309341,8420,0,apartment,279000,good,,85,installed,2,0,0,0,1,0,0
20300094,2880,0,apartment,374000,good,,217,0,3,0,0,0,6,0,0
20316568,8400,0,apartment,119000,to restore,,69,0,2,0,0,0,1,0,0
20316850,8500,0,apartment,165000,good,,100,semi equipped,2,0,0,0,5,0,0
20316597,2600,0,ground floor,169500,to be done up,,70,semi equipped,2,0,0,0,0,0,0
20316843,9700,0,apartment,245000,good,,80,installed,2,0,0,0,0,0,0
20316854,1140,0,apartment,298000,just renovated,3,102,not installed,2,0,0,0,1,0,0
20316056,1020,0,penthouse,300000,as new,2,130,installed,2,0,0,0,30,0,0
20316934,2640,0,duplex,335000,as new,3,132,0,2,0,0,0,22,0,0
20316963,8430,0,apartment,360000,good,,63,semi equipped,2,0,1,0,1,0,0
20308654,9100,0,apartment,269000,good,,82,0,1,0,0,0,12,0,0
20307383,2000,0,penthouse,495000,good,,116,installed,1,0,0,0,23,0,0
20308672,9000,0,apartment,985000,as new,,126,0,2,0,0,0,17,0,0
20299046,8370,0,apartment,199000,good,,55,installed,1,0,0,0,1,0,0
20297717,1180,0,apartment,235000,to renovate,2,70,installed,1,0,0,0,0,0,0
20299080,2018,0,penthouse,685000,just renovated,,205,hyper equipped,3,0,0,0,0,0,0
20313701,1020,0,apartment,220000,to renovate,2,100,not installed,3,0,0,0,17,0,0
20314035,7321,0,apartment,220000,good,,117,hyper equipped,3,0,0,0,1,0,0
20312490,7850,0,apartment,275000,,3,95,0,2,0,0,0,25,0,0
20313790,1050,0,apartment,345000,just renovated,2,64,not installed,1,0,0,0,20,0,0
20304708,9900,0,apartment,185000,good,,97,installed,2,0,0,0,1,0,0
20308128,2100,0,duplex,325000,just renovated,2,93,installed,2,0,0,0,17,0,0
20300739,2100,0,apartment,325000,just renovated,2,93,installed,2,0,0,0,17,0,0
20295671,1200,0,apartment,335000,as new,2,80,hyper equipped,2,0,0,0,8,0,0
20295069,1180,0,apartment,385000,good,2,117,installed,3,0,0,0,6,0,0
20295033,1180,0,duplex,499000,good,2,155,installed,3,0,0,0,27,0,0
20295364,1190,0,ground floor,600000,as new,,135,0,2,0,0,0,50,300,0
20310576,1070,0,duplex,328000,as new,2,113,installed,2,0,0,0,15,0,0
20305152,8570,0,apartment,165000,good,4,92,installed,2,0,0,0,1,0,0
20310259,1200,0,duplex,449000,as new,2,156,hyper equipped,3,0,0,0,0,0,0
20309482,9820,0,apartment,619000,as new,,130,hyper equipped,2,0,0,0,0,0,0
20301424,1400,0,apartment,259000,to be done up,,72,not installed,2,0,0,0,9,0,0
20302440,1040,0,apartment,345000,good,2,87,semi equipped,2,0,0,0,3,0,0
20301577,2000,0,penthouse,399000,good,2,107,installed,2,0,0,0,50,0,0
20301303,1150,0,apartment,495000,to renovate,,142,installed,3,0,0,0,26,0,0
20302021,1000,0,apartment,645000,just renovated,,100,installed,2,0,0,0,60,0,0
20302020,1000,0,penthouse,645000,just renovated,,100,installed,2,0,0,0,60,0,0
20316113,1060,0,apartment,199000,to renovate,2,77,not installed,1,0,0,0,0,0,0
20316057,1020,0,apartment,225000,to renovate,2,82,not installed,2,0,0,0,3,0,0
20315257,9120,0,apartment,249000,just renovated,2,98,hyper equipped,2,0,0,0,0,0,0
20315877,9550,0,apartment,259000,good,2,110,installed,2,0,0,0,20,0,0
20315287,1081,0,apartment,279000,good,,95,0,2,0,0,0,0,0,0
20313510,8370,0,apartment,469000,just renovated,,140,0,3,0,0,0,0,0,0
20308012,2870,0,apartment,189000,good,,57,0,1,0,0,0,0,0,0
20308998,2820,0,apartment,325000,good,,79,0,1,0,0,0,1,0,0
20296905,2150,0,apartment,209000,good,,99,installed,2,0,0,0,1,0,0
20296903,2160,0,apartment,209000,good,,99,installed,2,0,0,0,1,0,0
20297492,9230,0,apartment,249000,good,2,88,installed,2,0,0,0,9,0,0
20297124,2640,0,apartment,369000,good,,130,0,3,0,0,0,9,0,0
20298089,2000,0,apartment,549500,just renovated,,142,hyper equipped,3,0,0,0,15,0,0
20298087,2000,0,penthouse,549500,just renovated,,142,hyper equipped,3,0,0,0,15,0,0
20313041,6700,0,apartment,200000,good,,47,installed,1,0,0,0,8,0,0
20314504,2270,0,apartment,299000,,3,93,installed,2,0,0,0,13,0,0
20311117,9000,0,apartment,398000,as new,,74,0,1,0,0,0,1,0,0
20313003,8620,0,apartment,430000,,4,60,installed,2,0,1,0,1,0,0
20303187,8370,0,flat studio,157500,to be done up,,37,0,0,0,1,0,1,0,0
20308055,1070,0,apartment,265000,good,4,100,not installed,3,0,0,0,20,0,0
20295113,1190,0,apartment,169000,to renovate,2,57,not installed,1,0,0,0,6,0,0
20295110,1190,0,apartment,169000,to renovate,2,57,not installed,1,0,0,0,6,0,0
20294422,9300,0,apartment,179000,good,2,69,installed,1,0,0,0,1,0,0
20295079,1000,0,apartment,259000,to renovate,2,86,not installed,2,0,0,0,0,0,0
20295081,1000,0,apartment,265000,to renovate,2,86,not installed,2,0,0,0,0,0,0
20295077,1000,0,apartment,265000,to renovate,2,86,not installed,2,0,0,0,0,0,0
20295034,1180,0,apartment,295000,to renovate,3,86,semi equipped,2,0,0,0,23,0,0
20295103,1000,0,apartment,299000,to renovate,2,105,not installed,3,0,0,0,0,0,0
20295074,1000,0,apartment,299000,to renovate,2,105,not installed,3,0,0,0,0,0,0
20295087,1000,0,apartment,325000,to renovate,2,105,not installed,3,0,0,0,0,0,0
20295050,1000,0,apartment,415000,good,2,123,installed,1,0,0,0,5,0,0
20295054,1000,0,duplex,425000,good,2,110,installed,2,0,0,0,16,0,0
20295045,1000,0,duplex,495000,good,2,146,installed,2,0,0,0,12,0,0
20302599,8200,0,apartment,135000,to be done up,,37,semi equipped,1,0,0,0,1,0,0
20302664,9620,0,apartment,169000,good,,111,0,2,0,0,0,0,0,0
20305154,1000,0,apartment,239000,good,3,47,installed,1,0,1,0,2,0,0
20305666,2660,0,apartment,339000,as new,2,136,installed,2,0,0,0,16,0,0
20301029,9620,0,apartment,339000,good,,121,0,2,0,0,0,7,0,0
20305566,2640,0,apartment,369000,just renovated,,122,installed,2,0,0,0,6,35,0
20302610,9000,0,apartment,399000,good,,142,0,2,0,0,0,60,0,0
20304789,1050,0,apartment,645000,as new,2,165,installed,3,0,0,0,6,0,0
20302344,9000,0,apartment,895000,as new,,146,0,2,0,0,0,1,0,0
20313932,2018,0,apartment,379000,as new,,84,hyper equipped,2,0,0,0,20,0,0
20276560,1120,0,apartment,269000,good,2,90,hyper equipped,2,0,0,0,18,0,0
20309860,2800,0,apartment,299000,to be done up,2,168,installed,3,0,0,0,1,0,0
20300825,1040,0,apartment,350000,as new,,56,hyper equipped,1,0,1,0,1,0,0
20316112,1060,0,apartment,275000,to renovate,2,135,not installed,3,0,0,0,0,0,0
20316856,1140,0,duplex,285000,just renovated,3,80,not installed,2,0,0,0,0,0,0
20316643,9050,0,apartment,289000,,,147,0,3,0,0,0,75,0,0
20316694,9820,0,apartment,289000,,,147,0,3,0,0,0,75,0,0
20316120,1000,0,duplex,299000,to renovate,2,131,not installed,3,0,0,0,0,0,0
20316626,9050,0,apartment,398000,,,157,0,4,0,0,0,16,0,0
20316545,8580,0,loft,650000,good,2,225,hyper equipped,2,0,0,0,1,0,0
20305738,1800,0,apartment,295000,good,,75,installed,2,0,0,0,18,0,0
20308996,9000,0,apartment,565000,good,,84,0,1,0,0,0,1,0,0
20296940,3570,0,service flat,230000,good,,68,installed,1,0,0,0,9,0,0
20298879,1050,0,apartment,380000,to be done up,2,85,hyper equipped,2,0,0,0,3,0,0
20296922,2940,0,apartment,399000,good,,130,installed,3,0,0,0,8,0,0
20299081,2018,0,apartment,575000,just renovated,2,200,installed,3,0,0,0,15,0,0
20297176,9000,0,apartment,649000,as new,,129,hyper equipped,3,0,0,0,1,280,0
20297174,9070,0,apartment,649000,as new,,129,hyper equipped,3,0,0,0,1,280,0
20316764,7060,0,apartment,228000,,4,75,installed,1,0,0,0,12,0,0
20314375,9000,0,apartment,235000,good,,57,hyper equipped,1,0,0,0,10,0,0
20314349,9000,0,apartment,250000,good,,59,hyper equipped,1,0,0,0,10,0,0
20314154,9000,0,apartment,255000,good,,74,hyper equipped,1,0,0,0,12,0,0
20313523,9000,0,apartment,260000,good,,76,hyper equipped,1,0,0,0,12,0,0
20314960,8800,0,apartment,265000,good,,94,0,2,0,0,0,11,0,0
20314341,9000,0,apartment,265000,good,,59,hyper equipped,1,0,0,0,10,0,0
20316392,1030,0,apartment,299000,as new,,107,hyper equipped,2,0,0,0,5,0,0
20314304,9000,0,apartment,320000,good,,76,hyper equipped,2,0,0,0,12,0,0
20314263,9000,0,apartment,325000,good,,81,hyper equipped,1,0,0,0,13,0,0
20314345,9000,0,apartment,340000,good,,96,hyper equipped,3,0,0,0,26,0,0
20312786,4420,0,duplex,319000,good,3,145,installed,4,0,0,0,0,0,0
20305634,9032,0,ground floor,219000,good,,85,0,2,0,0,0,1,0,0
20307965,2600,0,apartment,265000,good,3,94,semi equipped,2,0,0,0,1,0,0
20310753,2800,0,apartment,287000,as new,3,116,installed,2,0,0,0,6,0,0
20295695,2140,0,apartment,214900,good,2,82,installed,2,0,0,0,0,0,0
20295696,2140,0,apartment,219900,good,2,82,installed,2,0,0,0,0,0,0
20295693,2140,0,apartment,219900,good,2,82,installed,2,0,0,0,0,0,0
20295046,1000,0,apartment,285000,good,2,79,installed,1,0,0,0,0,0,0
20295044,1000,0,apartment,285000,as new,2,79,installed,1,0,0,0,0,0,0
20302750,8800,0,apartment,169000,good,,77,0,2,0,0,0,1,0,0
20304889,2100,0,apartment,235000,just renovated,2,80,installed,2,0,0,0,0,0,0
20304627,8400,0,apartment,650000,to renovate,,223,0,2,0,0,0,0,0,0
20310043,1020,0,apartment,319000,as new,2,106,hyper equipped,2,0,0,0,12,0,0
20299970,2170,0,apartment,225000,good,,99,installed,2,0,0,0,0,0,0
20293555,2170,0,apartment,199900,good,3,85,installed,2,0,0,0,3,0,0
20306548,9971,0,apartment,365000,just renovated,,107,installed,2,0,0,0,14,0,0
20299647,2880,0,apartment,229000,to be done up,2,127,installed,2,0,0,0,14,0,0
20298878,1050,0,apartment,249000,good,2,60,not installed,1,0,0,0,5,0,0
20316055,4000,0,apartment,370000,as new,2,91,installed,2,0,0,0,8,0,0
20313695,4845,0,apartment,295000,as new,3,110,installed,2,0,0,0,21,55,0
20311355,9040,0,apartment,325000,as new,3,126,installed,2,0,0,0,12,0,0
20291880,1300,0,apartment,269000,good,2,130,usa semi equipped,3,0,0,0,54,0,0
20291474,2018,0,apartment,469000,just renovated,2,116,installed,2,0,0,0,4,0,0
20306743,4420,0,apartment,99000,good,3,47,installed,1,0,0,0,0,0,0
20305175,9300,0,apartment,124999,good,2,48,0,1,0,0,0,0,0,0
20304284,8800,0,apartment,229000,good,,104,installed,2,0,0,0,0,0,0
20304205,8300,0,apartment,349500,good,2,46,hyper equipped,1,0,1,0,0,0,0
20294256,8400,0,apartment,144000,good,,54,0,2,0,0,0,4,0,0
20295476,4020,0,apartment,159000,to be done up,2,81,semi equipped,2,0,0,0,6,0,0
20295953,1210,0,apartment,165000,to renovate,2,62,semi equipped,2,0,0,0,0,0,0
20294257,8400,0,apartment,185000,good,,67,0,2,0,0,0,5,0,0
20295106,1190,0,duplex,199000,to renovate,2,106,not installed,1,0,0,0,0,0,0
20296457,9960,0,apartment,274000,good,2,120,installed,2,0,0,0,1,0,0
20296152,2600,0,apartment,1095000,just renovated,,362,hyper equipped,2,0,0,0,1,170,0
20288094,2600,0,apartment,299000,good,,113,installed,2,0,0,0,12,0,0
20289024,2600,0,apartment,499000,good,,161,installed,2,0,0,0,106,0,0
20303490,1050,0,apartment,695000,as new,2,150,installed,2,0,0,0,1,0,0
20309679,8434,0,flat studio,168000,just renovated,,33,0,0,0,1,0,1,0,0
20309345,8400,0,apartment,245000,,,87,installed,2,0,0,0,1,0,0
20310226,9340,0,apartment,245000,good,,123,semi equipped,2,0,0,0,0,80,0
20310116,1080,0,apartment,325000,as new,2,86,installed,2,0,0,0,10,0,0
20300197,9140,0,apartment,239000,just renovated,,85,installed,1,0,0,0,1,0,0
20316964,8430,0,apartment,205000,good,,42,semi equipped,1,0,1,0,3,0,0
20315028,2610,0,apartment,249900,good,3,100,installed,3,0,0,0,4,0,0
20316997,4500,0,apartment,270000,,2,117,installed,1,0,0,0,16,150,0
20316536,8500,0,loft,365000,good,2,126,installed,1,0,0,0,1,0,0
20316598,2000,0,apartment,885000,good,,165,installed,3,0,0,0,0,0,0
20316000,1040,0,penthouse,1150000,just renovated,,198,0,3,0,0,0,42,0,0
20307477,9050,0,apartment,225000,to be done up,,80,0,2,0,0,0,0,0,0
20307448,9050,0,apartment,245000,just renovated,,68,0,1,0,0,0,0,0,0
20309627,1140,0,apartment,315000,good,2,93,hyper equipped,2,0,0,0,1,0,0
20307405,9000,0,apartment,320000,to be done up,,85,0,2,0,0,0,0,0,0
20306598,8400,0,apartment,395000,,,87,0,2,0,0,0,6,0,0
20306528,9971,0,apartment,495000,just renovated,,165,installed,3,0,0,0,17,79,0
20239719,4102,0,apartment,325000,as new,2,89,installed,2,0,0,0,25,148,0
20296384,1070,0,apartment,199000,good,4,78,installed,2,0,0,0,10,0,0
20296888,8300,0,apartment,465000,to renovate,2,79,installed,2,0,1,0,1,0,0
20297505,1050,0,apartment,900000,as new,2,186,hyper equipped,2,0,0,0,1,163,0
20316205,9890,0,apartment,308750,as new,,70,0,2,0,0,0,6,0,0
20313267,1180,0,apartment,299000,good,3,67,installed,2,0,0,0,16,0,0
20310948,2000,0,penthouse,679000,,,157,installed,2,0,0,0,39,0,0
20305571,8420,0,apartment,225000,just renovated,,71,0,2,0,0,0,0,0,0
20306805,2060,0,kot,235000,just renovated,2,53,installed,2,0,0,0,0,0,0
20307901,1500,0,duplex,385000,just renovated,3,126,installed,3,0,0,0,6,0,0
20307900,1500,0,apartment,385000,just renovated,3,126,installed,3,0,0,0,6,0,0
20296498,6600,0,apartment,345000,good,3,125,installed,3,0,0,0,0,0,0
20297309,1180,0,apartment,460000,good,2,141,usa hyper equipped,2,0,0,1,0,25,0
20290513,1150,0,apartment,885000,good,3,200,hyper equipped,4,0,0,0,14,0,0
20305564,2640,0,apartment,259000,just renovated,,98,installed,2,0,0,0,6,0,0
20305565,2640,0,apartment,295000,just renovated,,98,installed,2,0,0,0,5,0,0
20301898,1180,0,apartment,695000,as new,3,125,hyper equipped,2,0,0,0,27,0,0
20303636,1500,0,apartment,749000,just renovated,3,201,installed,4,0,0,0,6,0,0
20293552,8400,0,apartment,139000,to be done up,,95,0,1,0,0,0,10,100,0
20286074,2020,0,apartment,149500,to be done up,3,89,0,2,0,0,0,1,0,0
20285846,1400,0,apartment,180000,to renovate,4,95,installed,3,0,0,0,13,0,0
20286450,2660,0,apartment,249900,as new,2,97,0,2,0,0,0,3,0,0
20300813,4280,0,apartment,175000,good,4,103,installed,2,0,0,0,1,0,0
20300812,4280,0,apartment,190000,good,4,103,installed,2,0,0,0,1,0,0
20299963,8780,0,apartment,235000,good,,80,installed,2,0,0,0,1,0,0
20301172,1180,0,apartment,269000,as new,2,70,hyper equipped,1,0,0,0,10,0,0
20301175,1620,0,apartment,269000,as new,2,70,hyper equipped,1,0,0,0,10,0,0
20299959,1140,0,apartment,335000,good,,106,installed,2,0,0,0,3,0,0
20299835,8300,0,apartment,775000,good,2,85,installed,3,0,0,0,0,0,0
20312891,9220,0,apartment,215000,good,,66,0,3,0,0,0,0,0,0
20315712,2630,0,apartment,399500,,,96,installed,3,0,0,0,7,0,0
20293114,9300,0,apartment,289000,good,3,107,installed,3,0,0,0,1,0,0
20307991,2050,0,apartment,365000,good,,95,installed,2,0,0,0,1,0,0
20306568,9971,0,apartment,385000,just renovated,,129,installed,2,0,0,0,16,0,0
20308020,8400,0,apartment,445000,,,115,0,3,0,0,0,8,0,0
20297038,9660,0,apartment,220000,good,,93,installed,1,0,0,0,0,0,0
20297481,2000,0,apartment,349000,,2,106,0,2,0,0,0,1,0,0
20296872,8670,0,apartment,495000,just renovated,,103,0,2,0,0,0,1,0,0
20297504,1000,0,apartment,1200000,as new,2,233,hyper equipped,3,0,0,0,1,150,0
20297503,1050,0,apartment,1200000,as new,2,233,hyper equipped,3,0,0,0,1,150,0
20315519,6880,0,apartment,239900,as new,,97,0,2,0,0,0,1,0,0
20315759,1190,0,apartment,275000,as new,2,72,hyper equipped,1,0,0,0,2,0,0
20316395,1000,0,penthouse,325000,as new,,107,hyper equipped,2,0,0,0,5,0,0
20316396,1030,0,penthouse,325000,as new,,107,hyper equipped,2,0,0,0,5,0,0
